cid,countyName,predict,truePoverty,error
0500000US28149,Warren County Mississippi,39.45638865,23.7,-15.75638865
0500000US39043,Erie County Ohio,5.435991813,13,7.564008187
0500000US47151,Scott County Tennessee,175.8334142,26.2,-149.6334142
0500000US29031,Cape Girardeau County Missouri,-22.50223985,17.7,40.20223985
0500000US29173,Ralls County Missouri,16.8776672,13.3,-3.577667201
0500000US39161,Van Wert County Ohio,17.88036372,12.7,-5.180363719
0500000US02164,Lake and Peninsula Borough Alaska,-24.24459397,16.5,40.74459397
0500000US25001,Barnstable County Massachusetts,375.2974686,7.5,-367.7974686
0500000US12029,Dixie County Florida,-49.94516353,23.7,73.64516353
0500000US27103,Nicollet County Minnesota,26.44822265,11.3,-15.14822265
0500000US06015,Del Norte County California,23.88344772,23.2,-0.683447724
0500000US55025,Dane County Wisconsin,-3918.960048,12.4,3931.360048
0500000US19173,Taylor County Iowa,-37.50744725,11,48.50744725
0500000US08055,Huerfano County Colorado,0.260463664,14.8,14.53953634
0500000US27027,Clay County Minnesota,-22.45081066,12.5,34.95081066
0500000US05119,Pulaski County Arkansas,-47.75073737,17.3,65.05073737
0500000US20071,Greeley County Kansas,19.36279244,11.5,-7.862792442
0500000US22119,Webster Parish Louisiana,2.968125951,24.9,21.93187405
0500000US13265,Taliaferro County Georgia,-1.211635617,31,32.21163562
0500000US53037,Kittitas County Washington,101.8350729,19.6,-82.23507292
0500000US13013,Barrow County Georgia,-3.517732093,13.2,16.71773209
0500000US02070,Dillingham Census Area Alaska,-187.2849292,16.6,203.8849292
0500000US47095,Lake County Tennessee,70.79171417,29.9,-40.89171417
0500000US48305,Lynn County Texas,-2.201547536,18,20.20154754
0500000US29205,Shelby County Missouri,32.42150123,15.5,-16.92150123
0500000US48193,Hamilton County Texas,4.480243481,16.1,11.61975652
0500000US16035,Clearwater County Idaho,66.32793238,13.9,-52.42793238
0500000US26077,Kalamazoo County Michigan,-59.81782921,16.7,76.51782921
0500000US37105,Lee County North Carolina,31.01474409,17.5,-13.51474409
0500000US30077,Powell County Montana,2.988285064,14.6,11.61171494
0500000US38035,Grand Forks County North Dakota,28.4045514,17,-11.4045514
0500000US47053,Gibson County Tennessee,-157.1266408,17.1,174.2266408
0500000US36075,Oswego County New York,-12.22809202,18.3,30.52809202
0500000US36119,Westchester County New York,22.17608712,9.4,-12.77608712
0500000US56025,Natrona County Wyoming,9.524871511,9.9,0.375128489
0500000US26025,Calhoun County Michigan,-15.18122251,17.4,32.58122251
0500000US27089,Marshall County Minnesota,9.848930184,7.8,-2.048930184
0500000US21043,Carter County Kentucky,-5.754039723,21.5,27.25403972
0500000US40067,Jefferson County Oklahoma,-18.30631484,20.9,39.20631484
0500000US19077,Guthrie County Iowa,4.411763285,10.1,5.688236715
0500000US46065,Hughes County South Dakota,17.24681271,11.3,-5.946812707
0500000US40141,Tillman County Oklahoma,8.22606384,22.1,13.87393616
0500000US51001,Accomack County Virginia,-109.4665054,19.8,129.2665054
0500000US12073,Leon County Florida,29.58071314,20.5,-9.080713138
0500000US51167,Russell County Virginia,-27.44683595,17.6,45.04683595
0500000US17179,Tazewell County Illinois,24.46743565,8,-16.46743565
0500000US05041,Desha County Arkansas,-9.363361659,32.6,41.96336166
0500000US48103,Crane County Texas,101.436022,11.8,-89.63602203
0500000US22041,Franklin Parish Louisiana,11.04181599,28.8,17.75818401
0500000US24033,Prince George's County Maryland,5.628261969,9.3,3.671738031
0500000US09015,Windham County Connecticut,16.65619277,11.1,-5.556192775
0500000US32023,Nye County Nevada,-48.86789651,17.3,66.16789651
0500000US44007,Providence County Rhode Island,42.89750123,16.7,-26.19750123
0500000US17055,Franklin County Illinois,57.98881567,19.9,-38.08881567
0500000US21089,Greenup County Kentucky,22.04810995,16.5,-5.548109948
0500000US06089,Shasta County California,-179.9619386,18.1,198.0619386
0500000US45075,Orangeburg County South Carolina,42.41390234,23.2,-19.21390234
0500000US51678,Lexington city Virginia,78.98804036,21.4,-57.58804036
0500000US31097,Johnson County Nebraska,157.8759461,10.1,-147.7759461
0500000US12131,Walton County Florida,0.136980371,17,16.86301963
0500000US48091,Comal County Texas,-18.09149855,9.2,27.29149855
0500000US37055,Dare County North Carolina,-638.7867951,8.9,647.6867951
0500000US26139,Ottawa County Michigan,2.405475779,9.5,7.094524221
0500000US28001,Adams County Mississippi,52.54249281,34.2,-18.34249281
0500000US34035,Somerset County New Jersey,6.71787536,4.8,-1.91787536
0500000US16067,Minidoka County Idaho,54.85111397,17.9,-36.95111397
0500000US51830,Williamsburg city Virginia,516.704955,21.5,-495.204955
0500000US41037,Lake County Oregon,-475.6958269,20,495.6958269
0500000US29199,Scotland County Missouri,69.82607093,16.7,-53.12607093
0500000US21059,Daviess County Kentucky,23.72389293,15.8,-7.92389293
0500000US40059,Harper County Oklahoma,349.4634122,13.2,-336.2634122
0500000US19069,Franklin County Iowa,47.85425226,15.6,-32.25425226
0500000US55081,Monroe County Wisconsin,9.595764015,12.6,3.004235985
0500000US46093,Meade County South Dakota,-8.791679603,8.8,17.5916796
0500000US37099,Jackson County North Carolina,-0.088744914,21.6,21.68874491
0500000US23009,Hancock County Maine,4.332966888,11.6,7.267033112
0500000US21233,Webster County Kentucky,32.50928291,21.4,-11.10928291
0500000US36121,Wyoming County New York,64.0529566,11.4,-52.6529566
0500000US38083,Sheridan County North Dakota,-0.545524152,15.4,15.94552415
0500000US48119,Delta County Texas,-91.42711308,22.9,114.3271131
0500000US42109,Snyder County Pennsylvania,0.895671333,11.3,10.40432867
0500000US08037,Eagle County Colorado,57.90950931,7.7,-50.20950931
0500000US47133,Overton County Tennessee,-989.8575526,19.6,1009.457553
0500000US19047,Crawford County Iowa,35.49969916,18.5,-16.99969916
0500000US40135,Sequoyah County Oklahoma,-3.269592636,24.6,27.86959264
0500000US13179,Liberty County Georgia,59.82639919,16.6,-43.22639919
0500000US24510,Baltimore city Maryland,44.63456816,22.4,-22.23456816
0500000US17043,DuPage County Illinois,-3.517799764,6.8,10.31779976
0500000US20013,Brown County Kansas,37.94975468,13.2,-24.74975468
0500000US48035,Bosque County Texas,67.2379499,15.6,-51.6379499
0500000US40083,Logan County Oklahoma,-22.18529413,13.2,35.38529413
0500000US51660,Harrisonburg city Virginia,51.26082308,29,-22.26082308
0500000US31089,Holt County Nebraska,223.7054655,8.9,-214.8054655
0500000US51019,Bedford County Virginia,109.0051818,8.9,-100.1051818
0500000US05103,Ouachita County Arkansas,72.41503891,26,-46.41503891
0500000US30111,Yellowstone County Montana,1.710117639,10.1,8.389882361
0500000US12045,Gulf County Florida,-225.5611028,14.9,240.4611028
0500000US51187,Warren County Virginia,-7.659515106,9.8,17.45951511
0500000US30017,Custer County Montana,-33.25721484,9.8,43.05721484
0500000US31037,Colfax County Nebraska,2.689222041,8.2,5.510777959
0500000US45047,Greenwood County South Carolina,17.23766147,24.2,6.962338534
0500000US41001,Baker County Oregon,19.59041184,15.3,-4.290411837
0500000US12109,St. Johns County Florida,-58.6914029,9.1,67.7914029
0500000US53015,Cowlitz County Washington,-114.4936796,16.9,131.3936796
0500000US26121,Muskegon County Michigan,2.551861654,18.5,15.94813835
0500000US28019,Choctaw County Mississippi,35.92133068,24.5,-11.42133068
0500000US54073,Pleasants County West Virginia,17.35483203,16.6,-0.75483203
0500000US47065,Hamilton County Tennessee,78.53321705,14.5,-64.03321705
0500000US50009,Essex County Vermont,33.99319688,15.5,-18.49319688
0500000US37125,Moore County North Carolina,-82.25448237,13.3,95.55448237
0500000US20119,Meade County Kansas,15.69579389,12.2,-3.495793889
0500000US29159,Pettis County Missouri,43.9680493,17.2,-26.7680493
0500000US18177,Wayne County Indiana,-27.31866193,18.2,45.51866193
0500000US55125,Vilas County Wisconsin,-93.89326826,15.3,109.1932683
0500000US26003,Alger County Michigan,-1.223162076,13,14.22316208
0500000US05091,Miller County Arkansas,-10.2390662,21,31.2390662
0500000US30087,Rosebud County Montana,12.7887528,19.1,6.311247197
0500000US13293,Upson County Georgia,-220.5365649,22.7,243.2365649
0500000US20049,Elk County Kansas,26.24369299,13.5,-12.74369299
0500000US08065,Lake County Colorado,21.18552877,12.8,-8.385528771
0500000US13005,Bacon County Georgia,106.4705335,23.2,-83.27053347
0500000US19015,Boone County Iowa,-1448.758323,9.4,1458.158323
0500000US55035,Eau Claire County Wisconsin,-22.64370126,14.5,37.14370126
0500000US46003,Aurora County South Dakota,20.41115922,6.2,-14.21115922
0500000US39057,Greene County Ohio,193.2486875,12.3,-180.9486875
0500000US48313,Madison County Texas,-65.24164022,15.4,80.64164022
0500000US28065,Jefferson Davis County Mississippi,-93.7770284,32.5,126.2770284
0500000US29225,Webster County Missouri,23.47371442,18.4,-5.073714422
0500000US16007,Bear Lake County Idaho,119.7200023,14.5,-105.2200023
0500000US49015,Emery County Utah,18.91780608,12.9,-6.017806085
0500000US22101,St. Mary Parish Louisiana,-3.234689356,19.5,22.73468936
0500000US05057,Hempstead County Arkansas,28.83855953,25.3,-3.538559525
0500000US30049,Lewis and Clark County Montana,7.7625852,11.4,3.6374148
0500000US38007,Billings County North Dakota,3.139963683,10.3,7.160036317
0500000US36083,Rensselaer County New York,-6.461663,12.6,19.061663
0500000US17161,Rock Island County Illinois,-47.9579362,14.6,62.5579362
0500000US21175,Morgan County Kentucky,41.51620765,25.6,-15.91620765
0500000US22027,Claiborne Parish Louisiana,-38.75766448,29.9,68.65766448
0500000US26111,Midland County Michigan,-12.08915652,11.3,23.38915652
0500000US51095,James City County Virginia,8.513336298,7.5,-1.013336298
0500000US29171,Putnam County Missouri,14.86476095,16.9,2.035239046
0500000US48489,Willacy County Texas,-11.03011916,35.6,46.63011916
0500000US39041,Delaware County Ohio,-29.30072471,5.1,34.40072471
0500000US47153,Sequatchie County Tennessee,-7.628330425,14.4,22.02833043
0500000US18043,Floyd County Indiana,-1.648512047,10.8,12.44851205
0500000US39163,Vinton County Ohio,28.11622271,21.1,-7.016222714
0500000US47055,Giles County Tennessee,41.75810487,15.9,-25.85810487
0500000US25007,Dukes County Massachusetts,13.44121067,8.4,-5.041210667
0500000US20073,Greenwood County Kansas,235.3282462,12.4,-222.9282462
0500000US20159,Rice County Kansas,332.7711311,16.4,-316.3711311
0500000US29207,Stoddard County Missouri,9.360396905,16.8,7.439603095
0500000US55023,Crawford County Wisconsin,24.57627562,13,-11.57627562
0500000US48093,Comanche County Texas,0.480717058,18.2,17.71928294
0500000US13139,Hall County Georgia,-22.0367035,16.1,38.1367035
0500000US51059,Fairfax County Virginia,10.83077257,6.1,-4.730772565
0500000US31103,Keya Paha County Nebraska,7.080121486,7.7,0.619878514
0500000US08057,Jackson County Colorado,-42.8728964,12.8,55.6728964
0500000US05089,Marion County Arkansas,181.3029465,19.5,-161.8029465
0500000US22019,Calcasieu Parish Louisiana,-81.26554802,16.8,98.06554802
0500000US16019,Bonneville County Idaho,10.46370961,11.9,1.436290394
0500000US13015,Bartow County Georgia,27.74995811,14.2,-13.54995811
0500000US18089,Lake County Indiana,87.07297458,16.8,-70.27297458
0500000US22047,Iberville Parish Louisiana,-60.5041794,19.3,79.8041794
0500000US47097,Lauderdale County Tennessee,-9.789330561,23.1,32.88933056
0500000US48307,McCulloch County Texas,87.24660421,16.3,-70.94660421
0500000US17183,Vermilion County Illinois,16.34625072,19.8,3.453749278
0500000US48195,Hansford County Texas,43.15059017,18.7,-24.45059017
0500000US02013,Aleutians East Borough Alaska,45.64920984,16.7,-28.94920984
0500000US16037,Custer County Idaho,-3.220644739,18.9,22.12064474
0500000US12027,DeSoto County Florida,-35.0740754,29.9,64.9740754
0500000US37107,Lenoir County North Carolina,-31.36554151,22.3,53.66554151
0500000US30071,Phillips County Montana,57.52210272,18,-39.52210272
0500000US38037,Grant County North Dakota,-2190.440602,12.8,2203.240602
0500000US27025,Chisago County Minnesota,-18.47342529,5.4,23.87342529
0500000US21205,Rowan County Kentucky,19.2089334,26.7,7.4910666
0500000US26075,Jackson County Michigan,-12.67974104,15.2,27.87974104
0500000US56023,Lincoln County Wyoming,5.176939512,9.3,4.123060488
0500000US26027,Cass County Michigan,-25.7559335,13.6,39.3559335
0500000US53035,Kitsap County Washington,-101.7160477,9.9,111.6160477
0500000US36015,Chemung County New York,-13.49059576,15.8,29.29059576
0500000US21041,Carroll County Kentucky,22.03378206,27.7,5.666217943
0500000US40061,Haskell County Oklahoma,-43.47809555,19.2,62.67809555
0500000US19071,Fremont County Iowa,28.76044784,11,-17.76044784
0500000US55099,Price County Wisconsin,60.97854214,11.9,-49.07854214
0500000US54015,Clay County West Virginia,46.72833562,25.2,-21.52833562
0500000US47007,Bledsoe County Tennessee,60.08358214,20.7,-39.38358214
0500000US51003,Albemarle County Virginia,-38.04308187,9.8,47.84308187
0500000US17039,De Witt County Illinois,37.37459531,13.3,-24.07459531
0500000US20009,Barton County Kansas,5.842888279,15.7,9.857111721
0500000US26109,Menominee County Michigan,9.476543991,13.5,4.023456009
0500000US51165,Rockingham County Virginia,3.148917136,10.2,7.051082864
0500000US17177,Stephenson County Illinois,-7.357448438,16.1,23.45744844
0500000US48101,Cottle County Texas,27.53983413,24.5,-3.039834134
0500000US42131,Wyoming County Pennsylvania,24.05460974,10.4,-13.65460974
0500000US02185,North Slope Borough Alaska,-13.89269273,10.2,24.09269273
0500000US44005,Newport County Rhode Island,17.08506151,9,-8.085061511
0500000US05043,Drew County Arkansas,106.7462926,24.4,-82.34629265
0500000US17057,Fulton County Illinois,-853.455074,15.5,868.955074
0500000US21087,Green County Kentucky,29.26355453,19,-10.26355453
0500000US17159,Richland County Illinois,54.76573123,15,-39.76573123
0500000US31091,Hooker County Nebraska,23.79773077,17.4,-6.397730767
0500000US12133,Washington County Florida,-44.39222895,21,65.39222895
0500000US09013,Tolland County Connecticut,26.67720623,6.5,-20.17720623
0500000US12075,Levy County Florida,3.76412965,21.9,18.13587035
0500000US45077,Pickens County South Carolina,2121.203742,18.3,-2102.903742
0500000US28003,Alcorn County Mississippi,29.35084153,19.6,-9.750841528
0500000US01001,Autauga County Alabama,38.48578473,13.7,-24.78578473
0500000US34037,Sussex County New Jersey,7.558713052,5.3,-2.258713052
0500000US16065,Madison County Idaho,62.02537899,31.8,-30.22537899
0500000US13089,DeKalb County Georgia,-10.74258823,17.6,28.34258823
0500000US26113,Missaukee County Michigan,37.60059262,15.9,-21.70059262
0500000US12047,Hamilton County Florida,29.21823057,26.6,-2.618230572
0500000US19049,Dallas County Iowa,-5.365180828,5.4,10.76518083
0500000US55083,Oconto County Wisconsin,5.864865605,9.1,3.235134395
0500000US46091,Marshall County South Dakota,53.38537498,8.3,-45.08537498
0500000US24023,Garrett County Maryland,2.492981382,11.4,8.907018618
0500000US37097,Iredell County North Carolina,7.408782627,12.7,5.291217373
0500000US19119,Lyon County Iowa,8.105770094,4.9,-3.205770094
0500000US21235,Whitley County Kentucky,31.22635844,25.2,-6.026358439
0500000US54071,Pendleton County West Virginia,26.59759847,18.7,-7.897598472
0500000US36123,Yates County New York,32.65642941,13.1,-19.55642941
0500000US20141,Osborne County Kansas,-11.69214198,15.5,27.19214198
0500000US47131,Obion County Tennessee,20.01212132,23,2.987878681
0500000US32033,White Pine County Nevada,32.469724,13,-19.469724
0500000US17041,Douglas County Illinois,39.82311542,12.1,-27.72311542
0500000US20011,Bourbon County Kansas,67.38430769,17.6,-49.78430769
0500000US48491,Williamson County Texas,9.846796612,7,-2.846796612
0500000US40081,Lincoln County Oklahoma,16.04394531,14.3,-1.743945315
0500000US17163,St. Clair County Illinois,73.73374943,17,-56.73374943
0500000US37041,Chowan County North Carolina,-32.10238837,22.8,54.90238837
0500000US08035,Douglas County Colorado,-41.7274348,3.6,45.3274348
0500000US05055,Greene County Arkansas,9.776936303,15.9,6.123063697
0500000US30015,Chouteau County Montana,39.29774304,20.3,-18.99774304
0500000US01017,Chambers County Alabama,39.43975005,18.8,-20.63975005
0500000US34009,Cape May County New Jersey,1.535268106,10.6,9.064731894
0500000US26095,Luce County Michigan,581.407599,19.4,-562.007599
0500000US41003,Benton County Oregon,41.26530014,20.7,-20.56530014
0500000US26001,Alcona County Michigan,-12733.46427,14.9,12748.36427
0500000US02110,Juneau City and Borough Alaska,-604.8787411,7.4,612.2787411
0500000US45041,Florence County South Carolina,-206.8115104,19.6,226.4115104
0500000US18059,Hancock County Indiana,15.84915197,7,-8.849151969
0500000US39175,Wyandot County Ohio,-12.99418052,11.3,24.29418052
0500000US47067,Hancock County Tennessee,17.49737903,25.7,8.202620969
0500000US13121,Fulton County Georgia,-23.83950402,16,39.83950402
0500000US06001,Alameda County California,16.92029544,11.3,-5.620295437
0500000US33013,Merrimack County New Hampshire,9.378205447,7.7,-1.678205447
0500000US29109,Lawrence County Missouri,79.0360944,17.1,-61.9360944
0500000US18175,Washington County Indiana,8.635416806,13.3,4.664583194
0500000US31119,Madison County Nebraska,24.96212486,16,-8.962124864
